"id","monster_id","name","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_piece_number","drop_level"
"EEN06066","MON10001","火元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","1","41","","","","","","","","",""
"EEN06067","MON10001","火元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","1","34","","","","","","","","",""
"EEN06068","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","30","","","","","","","","",""
"EEN06069","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","32","","","","","","","","",""
"EEN06070","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","34","","","","","","","","",""
"EEN06071","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","2","34","MTR10262","100000","","","","","","",""
"EEN06072","MON20010","食人魔法师","0","MAI00006","1","AAI00116","1","","","","19606","99","2125","205","0","100000","0","3","-1","-1","2","233","","","","","","","","",""
"EEN06073","MON30001","雷元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","3","33","","","","","","","","",""
"EEN06074","MON30001","雷元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","3","35","","","","","","","","",""
"EEN06075","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2171","99","1013","0","0","100000","0","3","-1","-1","4","36","","","","","","","","",""
"EEN06076","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","36","MTR10206","100000","","","","","","",""
"EEN06077","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","4","36","","","","","","","","",""
"EEN06078","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","2","44","","","","","","","","",""
"EEN06079","MON10007","狂怒的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","1","44","","","","","","","","",""
"EEN06080","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","3800","99","2029","205","0","100000","0","3","-1","-1","2","64","","","","","","","","",""
"EEN06081","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","39","","","","","","","","",""
"EEN06082","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","36","","","","","","","","",""
"EEN06083","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","29","","","","","","","","",""
"EEN06084","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","35","","","","","","","","",""
"EEN06085","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","36","","","","","","","","",""
"EEN06086","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","2","40","MTR10121","100000","","","","","","",""
"EEN06087","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","31","","","","","","","","",""
"EEN06088","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","4","40","","","","","","","","",""
"EEN06089","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","4","40","","","","","","","","",""
"EEN06090","MON40015","龙人撼地者","0","MAI00005","2","AAI00010","1","","","","3800","99","2029","205","0","100000","0","3","-1","-1","4","65","","","","","","","","",""
"EEN06091","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","34","","","","","","","","",""
"EEN06092","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","33","","","","","","","","",""
"EEN06093","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","35","","","","","","","","",""
"EEN06094","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","37","","","","","","","","",""
"EEN06095","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","35","","","","","","","","",""
"EEN06096","MON40010","骷髅弓箭手","0","MAI00006","1","AAI00115","1","","","","19606","99","2125","205","0","100000","0","3","-1","-1","4","224","MTR10044","100000","","","","","","",""
"EEN06097","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","30","","","","","","","","",""
"EEN06098","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","2","35","","","","","","","","",""
"EEN06099","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","2","34","","","","","","","","",""
"EEN06100","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2171","99","1013","0","0","100000","0","3","-1","-1","4","32","","","","","","","","",""
"EEN06101","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","32","MTR10207","100000","","","","","","",""
"EEN06102","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","31","","","","","","","","",""
"EEN06103","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","33","","","","","","","","",""
"EEN06104","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","37","","","","","","","","",""
"EEN06105","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","33","","","","","","","","",""
"EEN06106","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","37","","","","","","","","",""
"EEN06107","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","4","31","","","","","","","","",""
"EEN06108","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","4","34","","","","","","","","",""
"EEN06109","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","2","35","","","","","","","","",""
"EEN06110","MON30008","雷鸣猫头鹰","0","MAI00005","2","AAI00031","1","","","","2171","99","1013","0","0","100000","0","3","-1","-1","3","28","","","","","","","","",""
"EEN06111","MON40007","阴森的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","4","33","MTR10134","100000","","","","","","",""
"EEN06112","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","28","","","","","","","","",""
"EEN06113","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","3","30","","","","","","","","",""
"EEN06114","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","842","99","3040","0","0","100000","0","3","-1","-1","3","43","","","","","","","","",""
"EEN06115","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2171","99","1013","0","0","100000","0","3","-1","-1","4","34","","","","","","","","",""
"EEN06116","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","2","35","","","","","","","","",""
"EEN06117","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","33","","","","","","","","",""
"EEN06118","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","4","37","","","","","","","","",""
"EEN06119","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","1763","99","1526","0","0","100000","0","3","-1","-1","1","30","","","","","","","","",""
"EEN06120","MON30001","雷元素","0","MAI00005","1","AAI00002","1","","","","2579","99","1086","137","0","100000","0","3","-1","-1","3","38","","","","","","","","",""
"EEN06121","MON10005","燃烧蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","1","30","MTR10047","100000","","","","","","",""
"EEN06122","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","2","33","","","","","","","","",""
"EEN06123","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","3","33","","","","","","","","",""
"EEN06124","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2040","99","1388","34","0","100000","0","3","-1","-1","4","32","","","","","","","","",""
"EEN06125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06126","MON30028","雷霆作战傀儡","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","46317","99","2229","205","0","100000","0","3","-1","-1","3","422","MTR00005","100000","","","","","","",""
"EEN06127","MON10015","龙人暴怒者","1","MAI00005","2","AAI00010","1","","","","20619","99","2474","821","0","100000","0","3","-1","-1","1","222","MTR00009","100000","","","","","","",""
"EEN06128","MON10010","迪菲亚女法师","1","MAI00006","2","AAI00003","1","","","0","19606","99","2125","205","0","100000","0","3","-1","-1","1","209","MTR00006","100000","","","","","","",""
"EEN06129","MON30067","光法","1","MAI00005|MAI00005|MAI00005","2|2|1","AAI00022|AAI00023|AAI00022","1|1|1","ACT00001","33000","0","49081","99","2221","274","0","100000","0","3","-1","-1","3","539","MTR00012","100000","","","","","MOP10025","1",""
"EEN06130","MON30038","加兹瑞拉的子嗣","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00007|AAI00009|AAI00007","1|1|1","ACT00001","33000","0","54804","99","2368","205","0","100000","0","3","-1","-1","3","646","MTR00013","100000","","","","","","",""
"EEN06131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN06150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN07001","MON10001","火元素","0","MAI00005","1","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","1","58","MTR10054","100000","","","","","","",""
"EEN07002","MON10001","火元素","0","MAI00005","1","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","1","62","","","","","","","","",""
"EEN07003","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","2592","99","2258","0","0","100000","0","3","-1","-1","1","45","","","","","","","","",""
"EEN07004","MON10003","狂怒矿工","0","MAI00005","2","AAI00002","1","","","","2592","99","2258","0","0","100000","0","3","-1","-1","1","49","","","","","","","","",""
"EEN07005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
