"id","name","monster_id","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_level"
"NEN07049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07050","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07051","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","32","MTR10010","100000","","","","","",""
"NEN07052","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","32","","","","","","","",""
"NEN07053","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","13","","","","","","","",""
"NEN07054","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","73","","","","","","","",""
"NEN07055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07056","狂怒的奥格瑞玛步兵","MON10007","0","MAI00005","1","AAI00001","1","","","","900","99","3301","0","0","100000","0","3","-1","-1","1","47","","","","","","","",""
"NEN07057","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","39","","","","","","","",""
"NEN07058","燃烧南瓜","MON10051","0","MAI00005","2","AAI00002","1","","","","6","99","1266","4500","0","100000","0","3","-1","-1","1","15","PUM10001","50000","STS00001","50000","","","",""
"NEN07059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07061","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","13","MTR10067","100000","","","","","",""
"NEN07062","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","38","","","","","","","",""
"NEN07063","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","14","","","","","","","",""
"NEN07064","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","27","","","","","","","",""
"NEN07065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07066","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","74","","","","","","","",""
"NEN07067","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","74","","","","","","","",""
"NEN07068","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","28","","","","","","","",""
"NEN07069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07071","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","41","MTR10079","100000","","","","","",""
"NEN07072","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","49","","","","","","","",""
"NEN07073","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","45","","","","","","","",""
"NEN07074","燃烧南瓜","MON10051","0","MAI00005","2","AAI00002","1","","","","6","99","1266","4500","0","100000","0","3","-1","-1","1","13","PUM10001","50000","STS00001","50000","","","",""
"NEN07075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07076","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","43","MTR10208","100000","","","","","",""
"NEN07077","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","41","","","","","","","",""
"NEN07078","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","36","","","","","","","",""
"NEN07079","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","42","","","","","","","",""
"NEN07080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07081","燃烧猫头鹰","MON10008","0","MAI00005","2","AAI00029","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","1","35","","","","","","","",""
"NEN07082","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","11","","","","","","","",""
"NEN07083","狂怒矿工","MON10003","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","1","39","","","","","","","",""
"NEN07084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07086","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","13","MTR10209","100000","","","","","",""
"NEN07087","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","43","","","","","","","",""
"NEN07088","狂怒的奥格瑞玛步兵","MON10007","0","MAI00005","1","AAI00001","1","","","","900","99","3301","0","0","100000","0","3","-1","-1","1","40","","","","","","","",""
"NEN07089","狂怒矿工","MON10003","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","1","34","","","","","","","",""
"NEN07090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07091","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","64","","","","","","","",""
"NEN07092","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","69","","","","","","","",""
"NEN07093","燃烧蝙蝠","MON10005","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","1","34","","","","","","","",""
"NEN07094","狂怒矿工","MON10003","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","1","38","","","","","","","",""
"NEN07095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07096","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","63","MTR10210","100000","","","","","",""
"NEN07097","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","29","","","","","","","",""
"NEN07098","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","65","","","","","","","",""
"NEN07099","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","12","","","","","","","",""
"NEN07100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07101","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","48","MTR10211","100000","","","","","",""
"NEN07102","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","32","","","","","","","",""
"NEN07103","火重火炮","MON10070","0","MAI00006","1","AAI00110","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","1","12","","","","","","","",""
"NEN07104","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","48","","","","","","","",""
"NEN07105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07106","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","31","","","","","","","",""
"NEN07107","燃烧猫头鹰","MON10008","0","MAI00005","2","AAI00029","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","1","32","","","","","","","",""
"NEN07108","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","38","","","","","","","",""
"NEN07109","狂怒矿工","MON10003","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","1","41","","","","","","","",""
"NEN07110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07111","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","47","MTR10212","100000","","","","","",""
"NEN07112","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","31","","","","","","","",""
"NEN07113","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","57","","","","","","","",""
"NEN07114","燃烧猫头鹰","MON10008","0","MAI00005","2","AAI00029","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","1","39","","","","","","","",""
"NEN07115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07116","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","62","","","","","","","",""
"NEN07117","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","48","","","","","","","",""
"NEN07118","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","65","","","","","","","",""
"NEN07119","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","58","","","","","","","",""
"NEN07120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07121","狂怒矿工","MON10003","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","1","36","MTR10078","100000","","","","","",""
"NEN07122","火JJ怪","MON10072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","1","27","","","","","","","",""
"NEN07123","火小恶魔","MON10069","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","1","38","","","","","","","",""
"NEN07124","龙人暴怒者","MON10015","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","1","62","","","","","","","",""
"NEN07125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07126","迪菲亚女法师","MON10010","1","MAI00006","2","AAI00003","1","","","","21406","99","2291","240","0","100000","0","3","-1","-1","1","258","MTR00003","100000","","","","","",""
"NEN07127","熔岩领主","MON10073","1","MAI00005","1","AAI00033","1","","","","60026","99","2751","120","0","100000","0","3","-1","-1","1","584","MTR00003","100000","","","","","",""
"NEN07128","熔岩作战傀儡","MON10028","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","52823","99","2523","240","0","100000","0","3","-1","-1","1","603","MTR00003","100000","","","","","",""
"NEN07129","瓦娘","MON10065","1","MAI00005","3","AAI00070","2","","","","36515","99","2551","760","0","100000","0","3","-1","-1","1","379","MTR00008","100000","","","","","",""
"NEN07130","脑残吼","MON10057","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00011|AAI00012|AAI00011","1|1|1","ACT00001","33000","0","66029","99","2881","520","0","100000","0","3","-1","-1","1","724","MTR00009","100000","","","","","",""
"NEN07131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN07150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN08001","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","2171","99","1658","68","0","100000","0","3","-1","-1","2","33","MTR10065","100000","","","","","",""
